Conventions,abstract,date_created,file_path,geospatial_east_max,geospatial_east_min,geospatial_east_resolution,geospatial_east_units,geospatial_north_max,geospatial_north_min,geospatial_north_resolution,geospatial_north_units,history,keywords,location_accuracy_max,location_accuracy_min,survey_end_date,survey_start_date,title
"CF-1.6,ACDD-1.3","This gravity survey, 196642, Moyle River Seismic, Grav, Seismic Refraction located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:54:03.874234,K:\alex\196642.nc,130.05205,129.54723,point,degrees_east,-13.617736,-14.421566,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196642, AUS, NT, Earth sciences, geophysics, geoscientificInformation",40,40,7/10/1966 0:00,12/07/1966 0:00,"Moyle River Seismic, Grav, Seismic Refraction"
"CF-1.6,ACDD-1.3","This gravity survey, 196645, Windorah-Wolgolla Seismic, Grav located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:54:46.409387,K:\alex\196645.nc,143.07802,141.1824,point,degrees_east,-24.963148,-28.348162,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196645, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",42,42,4/09/1966 0:00,5/05/1966 0:00,"Windorah-Wolgolla Seismic, Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 196647, Everard Seismic Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:55:29.452296,K:\alex\196647.nc,132.14043,132.11362,point,degrees_east,-27.531176,-27.998077,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196647, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Everard Seismic Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196649, Mount Gambier, Meningie, Coorong Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:56:11.798996,K:\alex\196649.nc,139.86357,138.69057,point,degrees_east,-35.51805,-36.94935,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196649, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Mount Gambier, Meningie, Coorong Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 196650, Eastern Tasmania Regional located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:56:52.621239,K:\alex\196650.nc,148.29918,146.47571,point,degrees_east,-41.46281,-43.420677,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196650, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",10,10,,,Eastern Tasmania Regional
"CF-1.6,ACDD-1.3","This gravity survey, 196651, West Lennard NW Australia located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:57:37.886815,K:\alex\196651.nc,124.4661,123.65444,point,degrees_east,-17.025433,-17.60477,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196651, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,West Lennard NW Australia
"CF-1.6,ACDD-1.3","This gravity survey, 196660, Warooka Detailed Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:58:23.281429,K:\alex\196660.nc,137.27887,136.95438,point,degrees_east,-34.906864,-35.15727,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196660, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Warooka Detailed Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196661, Mount Lyndhurst Detailed Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:59:09.323238,K:\alex\196661.nc,138.62688,138.48938,point,degrees_east,-30.115026,-30.248026,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196661, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Mount Lyndhurst Detailed Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196662, Copley, Angepena, Italowie Gorge - SADME Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T17:59:51.437690,K:\alex\196662.nc,139.42328,138.1847,point,degrees_east,-30.414919,-30.685228,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196662, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Copley, Angepena, Italowie Gorge - SADME Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 196663, Mount Serle, Yankaninna - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:00:34.819365,K:\alex\196663.nc,139.05888,138.81749,point,degrees_east,-30.210524,-30.542225,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196663, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Mount Serle, Yankaninna - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 196664, Oodnadatta - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:01:20.374474,K:\alex\196664.nc,135.8133,135.0013,point,degrees_east,-27.490547,-27.986242,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196664, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Oodnadatta - SADM Road Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196668, Mount Lyndhurst - SADME Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:02:00.862570,K:\alex\196668.nc,138.86069,138.27658,point,degrees_east,-29.997725,-30.522928,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196668, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Mount Lyndhurst - SADME Road Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196677, Yankaninna Grav Traverses located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:02:42.817959,K:\alex\196677.nc,139.22928,139.05428,point,degrees_east,-30.23482,-30.365921,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196677, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Yankaninna Grav Traverses
"CF-1.6,ACDD-1.3","This gravity survey, 196691, Thursday Island-Daru Grav Tie located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:03:24.968388,K:\alex\196691.nc,142.29776,142.22527,point,degrees_east,-10.584695,-10.590194,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196691, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",100,100,31/05/1966 0:00,1/05/1966 0:00,Thursday Island-Daru Grav Tie
"CF-1.6,ACDD-1.3","This gravity survey, 196692, Sydney Tie Grav located in NSW measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:04:05.223437,K:\alex\196692.nc,151.18117,151.18117,point,degrees_east,-33.931744,-33.931744,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196692, AUS, NSW, Earth sciences, geophysics, geoscientificInformation",100,100,30/09/1966 0:00,1/09/1966 0:00,Sydney Tie Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196704, Helicopter Grav NT, WA located in NT,WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:04:48.979258,K:\alex\196704.nc,137.0995,128.69792,point,degrees_east,-10.743557,-19.016905,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196704, AUS, NT,WA, Earth sciences, geophysics, geoscientificInformation",100,100,3/11/1967 0:00,28/02/1967 0:00,"Helicopter Grav NT, WA"
"CF-1.6,ACDD-1.3","This gravity survey, 196705, Helicopter Grav NT, WA located in NT,WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:05:33.462706,K:\alex\196705.nc,132.00792,128.98294,point,degrees_east,-20.016907,-22.995234,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196705, AUS, NT,WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Helicopter Grav NT, WA"
"CF-1.6,ACDD-1.3","This gravity survey, 196706, Helicopter Grav NT, WA located in NT,WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:06:18.359195,K:\alex\196706.nc,129.20123,122.09295,point,degrees_east,-13.69025,-18.970263,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196706, AUS, NT,WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Helicopter Grav NT, WA"
"CF-1.6,ACDD-1.3","This gravity survey, 196707, Helicopter Grav NT, WA located in NT,WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:07:03.184677,K:\alex\196707.nc,135.43117,128.97458,point,degrees_east,-12.953541,-23.005232,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196707, AUS, NT,WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Helicopter Grav NT, WA"
"CF-1.6,ACDD-1.3","This gravity survey, 196708, Road Traverses Central, Eastern NT located in NT,WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:07:46.146973,K:\alex\196708.nc,135.16118,125.17793,point,degrees_east,-12.12188,-22.926914,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196708, AUS, NT,WA, Earth sciences, geophysics, geoscientificInformation",100,100,31/12/1967 0:00,1/09/1967 0:00,"Road Traverses Central, Eastern NT"
"CF-1.6,ACDD-1.3","This gravity survey, 196709, Ngalia Basin Semi Detail Grav located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:08:32.590617,K:\alex\196709.nc,132.99794,131.61627,point,degrees_east,-21.61689,-23.510225,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196709, AUS, NT, Earth sciences, geophysics, geoscientificInformation",-104,-104,1/12/1967 0:00,12/11/1967 0:00,Ngalia Basin Semi Detail Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196710, North West Cootamundra Grav located in NSW measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:09:17.236081,K:\alex\196710.nc,147.5336,147.0094,point,degrees_east,-34.040283,-34.486626,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196710, AUS, NSW, Earth sciences, geophysics, geoscientificInformation",100,100,1/03/1967 0:00,9/01/1967 0:00,North West Cootamundra Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196712, Semi Detailed Grav located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:10:00.549412,K:\alex\196712.nc,146.11995,133.3762,point,degrees_east,-16.265215,-22.96029,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196712, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",100,100,11/08/1967 0:00,26/05/1967 0:00,Semi Detailed Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196716, Kamileroi-Dobbyn Detailed Grav located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:10:44.838841,K:\alex\196716.nc,140.09499,139.974,point,degrees_east,-19.293,-19.721,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196716, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",100,100,31/10/1967 0:00,1/10/1967 0:00,Kamileroi-Dobbyn Detailed Grav
"CF-1.6,ACDD-1.3","This gravity survey, 196718, Canberra Grav located in ACT,NSW measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T18:11:27.766133,K:\alex\196718.nc,149.17938,149.05472,point,degrees_east,-35.228767,-35.37927,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 196718, AUS, ACT,NSW, Earth sciences, geophysics, geoscientificInformation",90,90,23/02/1968 0:00,1/12/1967 0:00,Canberra Grav
